Open,High,Low,Close,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
27.92265961866007,28.041023016701327,27.73506518490147,27.987424850463867,128880400
27.79759564933545,28.476511977725288,27.766329911515612,28.440778732299805,148776000
28.505544959128052,28.612741291445364,28.13482189606946,28.141521453857422,140049200
28.105781552816886,28.228612429364464,27.909253854195338,28.049949645996094,149316800
28.105790337990708,28.26882030656257,27.840031537075223,28.264352798461914,129936000
28.128125329345178,28.409518730392243,27.974030362936887,28.384952545166016,160752000
28.66857415662502,28.713242420297313,28.27551865336339,28.329116821289062,145460400
28.36261608247333,28.427381315785674,28.119189722922986,28.206287384033203,102098400
28.2308521354946,28.391646629805887,28.141520724973926,28.3134822845459,115881600
28.201817995892192,28.384946617793247,28.163852700781522,28.1772518157959,113476000
28.03878931074127,28.170551816596443,27.79536126738247,27.860126495361328,207828000
28.043265124400996,28.61274985697355,27.953933684824275,28.496620178222656,188217200
28.608282198618024,28.630612925916385,28.2889217880854,28.34252166748047,129740400
28.3603780150801,28.78023338692949,28.210748897351596,28.724401473999023,150618000
28.65293883984712,29.126392378340356,28.617205597169626,28.95889663696289,183083600
29.14203505512964,29.173300799240938,28.8606399504174,29.095134735107422,178103600
29.548489560421793,29.731619923253344,29.289428591996405,29.624420166015625,387816800
30.028641437076313,30.046504652742044,28.93656921509768,29.15766143798828,475696000
29.068333253061375,29.3876902174093,28.652943608997187,28.72887420654297,253544400
28.72887415096198,28.72887415096198,27.822164267042012,27.949460983276367,332781600
28.16162352279231,29.06163561358785,27.982962379436504,28.798107147216797,234050400
28.92093040853838,29.159892627537275,28.644002898314415,28.742267608642578,203953200
28.619435753937946,28.68643472759926,28.09015033666135,28.09461784362793,197085600
28.264352630607828,28.306785438036545,27.54970468570634,27.918195724487305,288564000
27.980982929703067,28.274765359687283,27.812787548105742,28.090871810913086,175763600
28.409325085242145,28.62013053894043,28.281496646737725,28.62013053894043,222201600
28.568543323854765,28.606667196040643,28.17384438736146,28.328584671020508,168143200
28.167121277698104,28.454174472680343,27.992198343941556,28.227672576904297,192640000
28.29046577960283,28.523696932639684,28.22767310589522,28.259069442749023,138776800
28.57303815415217,28.918397903442383,28.516973015362268,28.918397903442383,180814000
28.945311535352136,29.039500558010683,28.752447320781446,28.878032684326172,152832000
28.790576297093853,29.315345268418138,28.786090127046734,29.196487426757812,203531600
29.308611366645366,29.351221417987176,29.0731371084552,29.169570922851562,178532800
29.153868981835398,29.373643343707954,29.005856210353336,29.16732406616211,145819600
29.169571193328686,29.519417101566336,29.115747429775045,29.465593338012695,158921600
29.512685839361247,29.819921657140842,29.46783099774743,29.723487854003906,182384000
29.736946195221503,29.806466408616938,28.956517125116992,29.068647384643555,282790400
29.23011642896636,29.660696232545494,29.16508238143343,29.611358642578125,183332800
29.570994155578294,29.591176782375417,29.400557381606728,29.55305290222168,122933200
29.42971403524387,29.4790516350571,29.1314470625347,29.21666717529297,203538000
29.21665878592011,29.465588087337622,29.165079827087666,29.274965286254883,128451200
29.122471946982635,29.301881051578466,29.001372768998277,29.144899368286133,134670400
29.301881103561218,29.364673776989548,29.131440914017986,29.18077850341797,123934000
29.059679233531426,29.283939758480475,28.909425092448846,29.01034164428711,153800400
29.04173900210717,29.08434905085685,28.78608213155326,28.851116180419922,142507200
28.907184129737455,28.976707776122268,28.442966560956766,28.660499572753906,210699200
28.413813260590086,28.723293939227787,28.171613147664846,28.575281143188477,224301600
28.68740311375856,29.005852617170312,28.67170494699803,28.902694702148438,156349200
28.969968890939715,29.19422938430922,28.812987229969774,28.837656021118164,141563600
28.747953665879802,28.779349998590728,28.505751918419683,28.519207000732422,147544800
28.279250747543088,28.534907599105466,28.191789283112378,28.463144302368164,175955600
28.487823611385643,28.671717234089115,28.339812505781673,28.615652084350586,125976400
28.64255364625347,28.678434439445006,28.422777585681928,28.548364639282227,131672400
28.532664506646114,28.77486454918359,28.530421422547366,28.67843246459961,141628800
28.640309613792592,28.66497840684529,28.3465288923111,28.391380310058594,218867600
28.590971805228726,28.718800226883594,28.499025886270193,28.617883682250977,136157200
28.588732211470873,28.617885463497288,28.454174528956322,28.48781394958496,121075600
28.52818378261447,29.10901948506068,28.508001154789742,28.730018615722656,221123600
28.898216165727067,28.974463935565506,28.59322166442871,28.59322166442871,127752400
28.63133755944581,28.703100850844216,28.371196269741027,28.425018310546875,176267200
28.135726443209705,28.362230062047647,27.91595207762097,27.92716407775879,196645600
28.160396048927392,28.283740030796153,28.00117127022454,28.128999710083008,177482800
28.458659147651748,28.46762977339563,28.254581261665244,28.391380310058594,120955200
28.35325999781449,28.411568216992972,28.20524722089345,28.35550308227539,108844000
28.01911268096107,28.308408985622616,27.998928342464044,28.25682830810547,112241600
28.232158780663585,28.290466999179422,27.75672582771158,28.187307357788086,187787200
27.915950183579728,27.951830976947246,27.480884228809224,27.487611770629883,243046400
27.77466643254528,27.821760938756253,26.73634078957682,26.92696189880371,314380000
27.346330839029708,27.774667581412114,27.182619891739044,27.646839141845703,245418000
28.0392949046324,28.203005850855508,27.880070127331642,28.180580139160156,165762000
28.26580276586806,28.339809165433373,28.041542193347023,28.169370651245117,127072400
28.194039042534207,28.51473172503096,28.162642699714027,28.440725326538086,134596800
28.64704135620482,28.8331797289711,28.559579881091377,28.819721221923828,144889600
28.947548210010208,29.068647384643555,28.774866652194998,29.068647384643555,184658800
29.371407399876567,29.819928544048835,29.31085608726878,29.61809539794922,235600800
29.793009976164154,29.808706432376386,29.225631162402244,29.32206153869629,307025600
27.35754677723371,28.14470186627101,27.35754677723371,28.0819091796875,461802400
28.301680391324023,28.501272141588753,28.046023504221505,28.068450927734375,203998000
28.104328511138217,28.198517519619383,27.78587898095599,27.920434951782227,168649200
27.604230195774473,27.72084663957056,27.38669890014094,27.532466888427734,177822000
27.669267654418945,27.7881271900576,27.483132687417925,27.669267654418945,134472400
27.6176829647422,27.696173803367067,27.420332615088867,27.58180046081543,148046800
27.431546757132665,27.48761188717185,27.2947477029593,27.442760467529297,134513200
27.494340317118606,27.503310943531275,27.115341189272588,27.202802658081055,171540000
27.247655228608707,27.48761393461107,26.35509753907429,26.561418533325195,279904000
26.332672551481785,26.395465229773528,25.397506497696607,25.709228515625,496554400
25.330224185566085,26.33715511791826,25.139603092262803,25.879663467407227,397250400
26.12521608802686,26.24461190151116,25.708456500286978,25.935983657836914,211612000
25.81208391949338,26.188293835651134,25.794061455329505,26.023841857910156,154681600
26.251365774231914,27.030819155305288,26.251365774231914,26.969995498657227,219806400
26.53972283991694,26.62307544621346,25.53048892601448,25.566532135009766,388331200
25.35026716114142,26.00131361469032,24.696967469981434,25.960763931274414,404870000
26.1409839860143,26.22208334930202,25.80307054522102,25.940488815307617,194143200
25.75350727960972,26.20180525553525,25.683672391547987,26.12295913696289,171718000
26.140987837067737,26.503681787781417,26.01933877421499,26.39329719543457,163538800
26.22884060805059,26.456369466382146,26.13422525977209,26.244609832763672,138242800
26.154496567648874,26.24911190625758,25.834605631181496,25.908946990966797,193146000
25.699450279311247,25.760273957367826,25.14752382580097,25.37730598449707,274006400
24.877190229383636,25.208345711623945,23.800372891702107,23.825153350830078,513102000
21.371897320238247,24.509986574734764,20.725355713481914,23.23042106628418,648825200
25.030380462528402,25.030380462528402,23.316032433090744,23.370098114013672,414406400
24.12476928256331,24.755541809634824,23.66520845476525,24.710487365722656,387098400
25.282682791483722,25.510209923032157,24.78482217451439,25.438121795654297,338464400
25.26916741714831,25.52598150204368,25.127244386669297,25.52147674560547,212657600
25.23762477964966,25.800813770425442,25.230866786754977,25.402076721191406,224917200
24.81410520797091,25.20383099460568,24.185586140434037,24.266685485839844,307383600
24.832127093824106,25.307456970214844,24.58432258929159,25.307456970214844,247555200
25.34125938687311,25.40658953677416,24.78933468830887,24.863676071166992,212935600
24.548287858317043,24.88169485787396,24.444661265551147,24.615869522094727,199985200
25.174553053571653,25.35702577403771,24.85240881599428,25.30070686340332,219374400
25.627358864892383,25.685929297421087,24.728507768495984,24.81411361694336,340043200
24.84114495455993,25.519225136439918,24.7577940647591,25.35927963256836,251571200
25.18356450812768,25.728731155395508,25.1768065137865,25.728731155395508,199662000
26.26263684771809,26.332471752308543,25.875162437635133,25.97653579711914,233453600
26.116206964440654,26.251372014792125,25.776040241394576,26.195053100585938,173364800
26.188293603485942,26.25362374646323,26.005820881915533,26.22433853149414,148694000
26.05537763048565,26.24235507878789,25.61834240124103,25.66339683532715,256450400
25.27818615464899,25.749013262572028,25.20159324143964,25.557527542114258,297141200
25.607077740626373,25.990047302341885,25.604826222040554,25.954002380371094,200888000
25.541748636908316,25.721969816585066,25.348011470306602,25.546255111694336,201384800
25.598072581071506,25.843623943763124,25.523732919629904,25.75351333618164,143026800
25.512465862605882,26.019336045306662,25.314223920998707,25.90669822692871,200878000
26.231089515540816,26.287408411464792,25.685921296772324,25.84136199951172,224607600
25.647630037714173,25.8098287657141,25.329992294311523,25.329992294311523,208436000
25.417845787236104,25.57103326052988,24.29822580549258,24.56855583190918,293461600
24.818615366541106,25.127243593677708,24.49421963301002,24.847902297973633,265892000
24.570814126638464,24.69471641683409,24.1743285167292,24.685705184936523,255716400
24.332018928920757,25.007845753687356,24.228392355369188,24.865921020507812,232079200
24.753285298438104,25.088947220448052,24.570812590392187,24.95603370666504,208258800
24.922248105766343,25.172304250532985,24.728510881555845,25.075435638427734,192787200
25.172298102534885,25.179056096356344,24.6474071973742,24.95603370666504,187062400
24.82312338972107,24.82312338972107,24.377076865061447,24.667682647705078,247918400
24.78032845862758,25.293956809866184,24.665437363624008,25.25791358947754,211064400
25.395324914925443,25.399829671713846,25.10471911864385,25.140762329101562,121868800
24.965043702504907,25.332242337937164,24.933505253754483,25.183561325073242,132197200
25.070915646718678,25.12272805966505,24.681188197051895,24.827617645263672,177849600
24.989828668767743,25.25340077463883,24.890706829821273,25.1993350982666,150694000
25.1813061227652,25.23086702942477,24.899711624668942,25.014602661132812,156930400
24.96054702258817,25.174558239599037,24.80510624722667,25.170053482055664,119036800
25.082188294279916,25.719718751746928,24.965045720696533,25.629608154296875,195871200
25.681428889799044,26.03736489567609,25.61384549470746,25.627363204956055,167180800
25.755762723263192,26.01933479309082,25.703948573067606,26.01933479309082,166616400
26.28966572288069,26.859614518944007,26.20631483852487,26.825822830200195,237467600
26.600550602498927,26.611813354377695,25.888678685031568,25.969778060913086,265335200
25.99681234254613,26.253626465695525,25.679172826762066,25.805328369140625,279537600
26.341477712421575,26.87538153833908,26.145487308769606,26.868621826171875,342205600
26.740218603329627,27.188518378200193,26.64335000640024,27.15247344970703,204909200
27.256100917307105,27.307915074002604,26.909176203632672,26.920440673828125,197461200
27.213292681816455,27.339446465575755,26.94521417261154,27.29889678955078,128813200
27.211041618757704,27.81928508901413,27.190765919767003,27.612031936645508,182076000
27.73818624173742,27.893626968237143,27.398021295835473,27.483625411987305,179544400
27.567334888537374,27.757377325663608,27.189514622939775,27.356931686401367,158210800
27.39992162089463,27.558288902044342,27.28906452408983,27.388608932495117,132169200
27.36598154193185,27.558285135925956,27.160104104572454,27.277748107910156,135485600
26.447449711861307,26.71215003121332,26.257407261967753,26.41803741455078,236511600
26.327541585275206,26.56509247892619,26.06510243487179,26.268718719482422,180872000
26.302660288852707,26.4293541240121,26.16465376437949,26.180490493774414,130102400
26.06283488001765,26.146544261482767,25.39995192710831,25.415788650512695,183249600
25.19860448902483,25.845650870743132,25.112633931187514,25.832077026367188,152426800
25.999496111478862,26.02890841133104,25.63751251620306,25.721221923828125,110467600
26.189532082451976,26.580926154435225,26.13070922341038,26.53567886352539,186698800
26.61486645220546,27.092232864564693,26.415775926027784,26.872779846191406,173183200
26.96779782960875,27.130690848519013,26.88861420265893,26.99042320251465,137148400
26.983635364282005,27.087707249764325,26.54699223563609,26.639751434326172,129930000
26.544733926457408,27.00173786906148,26.497223743766426,26.895404815673828,171212800
26.970065332751478,26.974591098537477,26.678215578215127,26.703102111816406,85553200
26.761925792424744,26.78907520973863,26.605819663499336,26.653329849243164,52185600
26.694049398330883,27.015311417256978,26.63975229733123,26.764184951782227,156721200
26.865990463549124,26.879564306387156,26.43839715341516,26.5469913482666,139409600
26.546992268155392,26.72119797895672,26.261931202237406,26.307178497314453,133546400
26.368262867791135,26.422559964263737,25.841123449901964,26.062837600708008,166278000
26.083199757172093,26.97910960484569,26.042476503819948,26.929336547851562,231108000
26.91802588248572,27.11711638656781,26.653323869762712,26.75965690612793,128336800
26.58771067583665,26.832050167273742,26.43839324845177,26.748342514038086,137238000
26.614865615389384,26.626178302483893,26.03569193848359,26.157861709594727,185445600
26.252886559424468,26.456502879450248,26.132979650429846,26.282297134399414,116850800
26.06057769669181,26.10582499158112,25.531175370903846,25.6058349609375,187544800
25.379595135277526,25.492715099024338,24.83888184665366,25.447467803955078,257274800
25.32529854031429,25.519865019919344,24.965576150877517,24.997249603271484,213292400
25.12846638440405,25.336606684445236,24.61490255533471,25.189550399780273,224954000
25.34339999017951,25.39543594133585,24.65563201904297,24.65563201904297,179091200
24.639794296457037,24.777799080844837,23.938449055983405,23.988222122192383,385813200
24.271013060660824,24.29137554658873,23.88414308876292,24.282325744628906,190362400
24.298168778305914,24.370565486717243,24.08323980959433,24.259708404541016,131157600
24.26875985694827,24.626219409585286,24.25292312872126,24.571922302246094,130629600
24.66014777635245,24.66014777635245,24.42259520367384,24.44069480895996,54281600
24.341148456173702,24.36377382558586,24.022151115127777,24.16694450378418,106816800
24.198624875477893,24.757437828856503,24.176001225664045,24.60133171081543,123724800
24.56513407759625,24.592281766790016,24.24839780376964,24.280071258544922,100855200
24.209930416235647,24.21445445443331,23.714464519035367,23.814010620117188,163649200
23.214480337688535,23.838903054211126,23.076473836463002,23.83437728881836,270597600
23.92487797964034,23.947501632515017,23.16923727196678,23.23710823059082,223164000
22.750686625045535,23.160182068774382,22.59458224833412,22.782360076904297,273829600
22.32535859680786,22.65340583772468,21.816318703339366,21.820842742919922,324377600
22.29594250225007,22.422636292013316,21.890972880172917,21.936220169067383,283192000
22.390969935990505,22.41133070461942,22.022197683020806,22.291423797607422,198957600
22.748426921716945,22.780100375599023,22.361555100877425,22.614944458007812,196616800
22.696391414550362,22.893220789831734,22.013147534066185,22.03350830078125,249758400
22.162464272143104,22.73258988643495,21.660211330148687,22.515398025512695,252680400
21.764280557825284,22.105903335147378,21.574239845295597,21.97468376159668,319335600
22.264272775258014,22.31856987621932,21.605913737566517,21.86835289001465,212350800
21.51541440329787,22.2144966002557,21.13533129768815,21.89776039123535,289337600
21.958842542706112,22.144359178154634,21.479215094317574,21.786901473999023,208646000
22.31404561288052,22.954305084655992,22.255224468743922,22.945255279541016,263202000
22.967876936978346,22.97013981957926,22.44526325095706,22.497299194335938,207178000
22.60815696057469,22.823084210172762,22.187350539908493,22.62173080444336,300308000
21.72808325760617,21.86156398885528,21.117234406090553,21.135334014892578,533478800
21.219047682576814,21.384201899439223,20.902311369075118,21.28691864013672,222715200
21.445277551972417,22.022188186645508,21.345731456515455,22.022188186645508,257666000
21.82536068455913,21.879657770430523,21.583284091044018,21.81631088256836,163774000
21.58781312796559,21.728082502194045,21.329899752761452,21.37514877319336,149428800
21.49279232043426,21.90907294317787,21.284652009062455,21.798215866088867,183857200
21.80504406195523,22.13942170836115,21.652641187948735,21.973369598388672,185886800
21.955172225752072,22.0461596138237,21.311440229727474,21.386503219604492,185672400
21.184050453960722,21.7686419369141,21.163579209262206,21.611690521240234,216085600
21.447922481475114,21.82324440827275,21.366033997975986,21.607149124145508,177324800
21.818690781736706,21.916501914699385,21.404699838010007,21.443368911743164,169374400
21.33418033227886,21.545725209408825,21.061218248805595,21.31370735168457,200298800
21.42516755214904,21.4956819322475,21.156755792995458,21.37967300415039,161405600
21.613969532609126,22.030235636781015,21.520708723593557,21.982467651367188,196231600
21.98928948337225,22.33958974795907,21.87100711106077,22.31911849975586,179452800
22.482899398906092,22.494273474421696,21.857363425233764,21.896034240722656,156084000
21.83688459508165,22.009760417382484,21.791391779684428,21.845983505249023,141496800
21.90739953309664,22.04160629215677,21.81868732602287,22.03705596923828,137123200
21.92787157444952,21.95061798174682,21.507056965410694,21.538902282714844,127770400
21.377398637874126,21.923319306324775,21.22726923924256,21.859628677368164,145022800
21.84826004935016,22.009761810302734,21.666285305365406,22.009761810302734,110330800
22.109844523041843,22.296367839201608,21.968815756823258,22.043880462646484,115964400
22.032500690386136,22.344131768949993,21.984732726887593,21.993831634521484,140865200
22.212207441096844,22.92190511314257,22.159889139033083,22.867313385009766,201628400
22.862762860233072,22.949199900406047,22.664865476290164,22.917354583740234,132678400
22.878698983487475,23.13573682940582,22.849127075293968,23.087968826293945,147822800
23.28585742237398,23.59976206654897,23.058389836190376,23.43143653869629,184220400
23.290407250188636,23.39049354877753,22.96512851521479,23.1721248626709,143315600
22.92418169082973,23.14710067558947,22.83774463799302,22.981048583984375,126247600
23.044743545704556,23.106160773668737,22.80817701759104,23.00152587890625,108806800
23.06748905503419,23.256285835146045,22.780879406703452,23.012895584106445,134054400
23.25627960312583,23.26537851250887,23.087954118138327,23.26082992553711,109632800
23.18121937989713,23.408686935062335,23.15164748704423,23.31997299194336,100304400
23.647524649288847,23.925035318707934,23.62250308168945,23.788555145263672,160270800
23.795384089892455,24.18207828833475,23.790833766368227,24.104740142822266,153214000
24.00238388364196,24.218479176373872,23.87500256443347,24.066076278686523,137682800
24.188902593848976,24.225298241119127,23.927316254714697,24.093366622924805,176820800
24.095635928391857,24.48688036425567,23.91593636841071,24.091087341308594,142010800
23.940955880839038,24.404989818278576,23.93185697201402,24.275333404541016,129777600
24.220749305486347,24.35495434812991,24.088817689184573,24.14113426208496,102814000
23.991002393641477,24.16842680214215,23.859070800239557,24.036495208740234,104532000
24.1115590945514,24.15477848223136,23.897739052900555,23.927310943603516,77645600
23.859069221522155,24.51872540944366,23.856794060285864,24.493703842163086,124760400
24.714352076076217,25.116968915430764,24.70297800328592,24.92134666442871,182404400
24.957741001732746,24.998685232017372,24.766667348591234,24.791688919067383,103553600
24.743921859636675,25.02143257127942,24.611990253209825,25.01915740966797,103496000
25.116967195163785,25.519585742382745,25.082846714569676,25.276195526123047,149424800
24.90997503156392,25.187485755272856,24.88950204705036,24.978214263916016,106314800
25.073754841892164,25.24435554550029,24.839461751167317,25.239805221557617,105616400
25.01005363995499,25.116963654205946,24.59378938879842,24.6893253326416,127207600
24.773490190300883,24.969110674747515,24.605162964066047,24.716623306274414,94326800
24.787146794801338,25.16019355225037,24.75530146688058,24.798519134521484,117630000
24.87130526072232,25.135168496044926,24.716628966769033,25.12152099609375,108929200
25.20340671081554,25.55370523115222,25.20340671081554,25.48546600341797,133029200
25.38993152531073,25.565080795702357,25.323965719842747,25.499114990234375,101895600
25.501389513064392,25.544608906877208,24.960017319067358,24.98731231689453,187756000
24.768945792162793,24.782593292252795,24.32538468483777,24.448217391967773,243286000
24.53919789063911,24.566494620531298,24.16387783339936,24.31855583190918,129539600
24.257136522902634,24.58696373719946,24.125204943008114,24.368595123291016,122444000
24.32310881510685,24.32310881510685,24.002378688806406,24.104740142822266,126210000
23.88636783415768,24.22074540924642,23.797655628779815,24.03877067565918,134732400
23.884096335698,24.03195061248317,23.77263770538793,23.902294158935547,112126400
23.63616153500482,23.952341392086943,23.63616153500482,23.73624610900879,224064800
21.836886476995645,22.453323376583054,21.76409692482325,22.250877380371094,458408400
22.203108826408787,22.264524304446727,21.438817680604572,21.570749282836914,328970800
21.379678023478327,21.545730125638386,21.043026966450206,21.322811126708984,274126000
21.37513263308225,21.400154210239222,21.018008537362082,21.300067901611328,192640400
21.42744493436456,21.777745209156116,21.309162558607348,21.65036392211914,227325200
21.654908038212355,21.814136349567153,21.341003473362434,21.425167083740234,164102000
21.512135638920483,21.528155244556032,21.210050399788653,21.338207244873047,143562000
21.367954580822047,21.38626145045386,21.020097867732364,21.219200134277344,174799600
21.283280674149378,21.45949631578954,21.189450319116013,21.23522186279297,131745600
21.358800555238563,21.413724656871132,21.07960027409729,21.379396438598633,134747200
21.393129754324818,21.413725638629153,21.159699256174285,21.171142578125,114876400
21.21920194941638,21.232932539316202,20.475431399074704,20.674531936645508,305258800
20.596724324562143,20.97890756798759,20.596724324562143,20.715726852416992,177571200
21.14368092565382,21.60138589513827,20.974330575826222,21.484670639038086,245039200
21.638008773532125,21.67233525839039,21.285575645601003,21.395423889160156,187667600
21.548751613447532,21.789045683878502,21.486960462475313,21.640291213989258,168249600
21.65860085771305,21.65860085771305,21.413728748060358,21.557905197143555,121768400
21.658601186081036,21.839394876660002,21.63113825659861,21.791336059570312,128104000
21.940088102738837,22.24217330948057,21.894316558683496,22.06824493408203,152074400
22.249045189452232,22.44814579050001,22.162080103011693,22.404664993286133,140560800
22.580879295998088,22.82575143954683,22.45272243462866,22.798290252685547,152675200
22.812017108136896,23.05231292983596,22.57401030030329,22.979080200195312,225324800
22.757094319686594,22.992812127350895,22.713611783746387,22.965349197387695,145364800
22.793704506458447,22.97678717157285,22.615199868275038,22.853206634521484,169228800
22.660976605170408,22.77998089776095,22.503069547780285,22.532819747924805,116693200
22.336005239650298,22.390929354675592,22.114018019498477,22.363468170166016,160766400
22.379482901188585,22.489331107309198,22.301672154681206,22.40923309326172,114019600
22.4252527765852,23.317777748046996,22.324558878280737,22.571718215942383,93170000
22.713607328278915,22.85549648624686,22.64723990339096,22.663259506225586,89638000
22.660970826336342,22.784551369739813,22.583161824567,22.642663955688477,83392400
22.541972158261128,22.882961908118602,22.53281784837156,22.805152893066406,106405600
22.54883432678615,22.736493288479874,22.537392750515632,22.617490768432617,126851600
22.585447161070242,22.683853777055052,22.22157088484528,22.2764949798584,152082000
22.271929213515666,22.53739899907808,22.141483335025537,22.30396842956543,127727600
22.386347894327223,22.5213717556223,22.205554238765924,22.230728149414062,117780800
22.072826697637886,22.370335696868327,21.985863361342766,22.324565887451172,125307200
22.111729181384575,22.11859447702449,21.809643951186256,21.816509246826172,244032800
21.96984166880132,22.100287533869583,21.74785444757849,21.763874053955078,137647600
21.727252570794565,22.04993362344696,21.667750443792706,21.94923973083496,142185600
22.02705550494134,22.17352098108591,21.821087883486104,21.866859436035156,116876400
21.95610416693324,22.03620217360948,21.798195420910368,21.992719650268555,128960800
21.26268918160995,21.663181104989263,21.203187035540424,21.374826431274414,301245600
21.283279627502523,21.29472294936048,20.94000092383313,21.063581466674805,181958400
21.26039551378382,21.43432388560499,21.08646714196265,21.418302536010742,161779600
21.505269199753965,21.63800406568087,21.427458443656615,21.603675842285156,146124000
21.612831708167665,21.91720422098239,21.580792496292432,21.878299713134766,143345600
21.853124560348565,22.077400776787304,21.816509068566198,21.944665908813477,104106000
21.830242225925016,21.832531240057364,21.617409307777677,21.73870086669922,110820800
21.649445100108103,21.892029925619067,21.596810005425958,21.86227798461914,123796400
21.90118223942817,22.08426492686151,21.882875367489564,21.95610809326172,100558400
22.081977137492792,22.17351848628514,21.981283225226612,22.125459671020508,115648400
22.141477845452133,22.347445430424962,22.136901564010913,22.194114685058594,95179600
22.237600023364713,22.35889158546173,22.22615844441582,22.29481315612793,96670000
22.29252205283176,22.35202244354481,22.16207445640728,22.168941497802734,103568800
22.287939810675585,22.654103378925633,22.271920209127323,22.608333587646484,155676000
